5
11
12
14
15
17
19
13
15
17
21
15
16
10
11
11
14
16
10
11
13
16
15
17
17
2
10
16
16
17
21
5
12
14
15
16
18
22
10
13
15
15
18
21
6
11
13
16
17
22
12
15
20
10
12
12
13
15
7
13
21
14
18
20
7
11
14
16
17
17
22
9
9
14
18
18
22
14
19
20
11
11
13
14
15
15
18
9
13
15
16
19
19
19
21
21
22
11
12
13
14
18
19
12
15
18
21
11
16
17
10
13
17
22
11
14
15
19
20
15
15
18
20
16
16
17
10
12
13
14
15
17
19
19
20
20
10
11
12
13
21
25
10
11
13
13
14
15
17
19
19
11
11
12
15
13
14
17
19
12
13
14
14
14
15
19
10
12
16
16
17
17
3
4
7
11
11
16
17
19
8
11
12
14
15
16
19
19
26
27
3
11
14
19
25
50
12
14
14
15
13
5
12
12
14
16
18
19
20
11
14
15
19
2
5
11
11
11
11
12
14
17
17
13
16
18
19
21
12
20
5
13
16
17
19
22
14
15
9
13
14
17
9
10
13
14
21
32
13
15
15
5
10
13
3
16
18
7
10
15
15
17
18
19
25
15
20
18
2
13
14
16
19
19
40
8
15
17
20
7
12
15
19
14
17
19
10
12
14
15
18
19
24
4
13
14
10
13
14
17
5
6
6
11
12
13
16
16
19
20
24
13
17
9
12
14
14
15
16
16
17
3
14
15
21
15
20
13
17
20
11
13
15
20
23
26
8
9
12
14
15
15
17
20
12
14
17
17
10
10
14
19
4
17
20
12
14
14
15
11
13
13
17
22
23
4
8
12
13
14
15
15
16
18
21
1
8
13
14
18
25
12
13
17
21
22
4
9
11
13
13
15
16
15
15
16
11
12
15
10
20
22
9
10
13
15
16
16
17
18
12
12
13
23
8
12
14
16
19
7
9
11
15
16
17
20
3
13
15
18
19
5
15
19
10
12
14
19
20
13
14
14
16
18
23
12
12
14
16
17
17
20
11
12
12
13
14
15
17
19
19
20
20
50
11
13
14
14
18
20
20
12
14
17
17
19
21
11
13
15
16
17
18
4
13
14
14
15
17
19
31
10
10
12
14
14
15
15
17
20
8
10
17
22
4
14
16
11
13
13
14
17
17
19
3
5
8
15
16
17
20
6
12
13
16
8
14
14
15
18
22
22
13
18
20
9
12
16
16
17
17
20
12
13
14
15
18
19
12
13
16
20
1
5
7
8
12
17
23
13
14
14
15
18
21
1
3
11
16
20
11
11
11
13
14
16
16
17
19
20
22
25
51
9
15
20
21
10
11
14
14
14
15
2
12
14
5
12
16
19
13
13
16
17
8
13
13
15
16
17
10
12
12
13
17
21
13
14
14
17
20
10
13
14
15
22
6
13
13
14
16
9
11
12
14
14
14
18
23
26
10
14
14
15
15
17
23
1
15
11
12
15
15
17
19
23
28
8
10
11
13
16
22
24
4
11
15
25
10
16
19
14
15
15
16
19
9
9
12
13
13
15
20
8
10
13
14
17
18
19
20
11
14
21
22
11
16
17
21
12
15
16
16
11
23
23
1
9
10
12
12
13
15
17
17
19
22
5
8
12
12
12
14
17
20
24
6
7
14
12
13
14
16
16
17
17
19
21
26
12
12
13
15
15
20
20
24
10
12
15
16
17
17
18
20
